image_path,caption
dataset/fighting/the-outcast-mobile.png,"Anime-style digital cover featuring a serious young woman with long black hair and large, expressive eyes, looking over her shoulder. She wears a grey hoodie. The background is a vibrant orange with white and red Japanese characters. The image has a dynamic, energetic feel. The style is reminiscent of Japanese anime art, with bold lines and bright colors. The woman's expression is intense, and her"
dataset/fighting/kirby-battle-royale.png,"Digital game cover for ""Kirby Battle Royale"" featuring Kirby, a pink, round character with a sword, and other colorful characters like King Dedede with a hammer, Meta Knight in blue armor, and Waddle Dee with a hat. Background shows a vibrant, tiled arena with confetti and a fountain. Bright, cartoonish style with bold outlines and vivid colors. Visible text:"
dataset/fighting/fighters-uncaged.png,"Photorealistic movie-style cover for ""Fighters Unleashed."" Foreground features a close-up of a rugged, intense male fighter's face with a red, blood-stained headband, and bandaged hands. Background shows three other fighters in shadow. Text ""FIGHTERS UNLEASHED"" in bold, distressed white letters overlays the image. Dark, gritty color palette"
dataset/fighting/mirrors-edge-catalyst.png,"CGI cover for ""Marvel's Spider-Verse"" featuring a fierce Asian woman with black hair, wearing a black sleeveless top, white pants, red gloves, and red boots, crouching in a dynamic pose. She has a tattooed arm and a determined expression. The background shows a futuristic cityscape with tall buildings and a bright blue sky. A red diagonal stripe with"
dataset/fighting/super-catboy.png,"Digital cover art of ""Super Catboy"" video game. Features a cartoonish gray cat with a red scarf and determined expression, driving a high-tech, retro-styled car with blue wheels and a brown body. The cat is accompanied by a blonde, wide-eyed human girl with a red shirt, wearing goggles. The background is a yellow, textured pattern. The game title ""Super"
dataset/fighting/guilty-gear.png,"Colorful digital drawing of ""Guilty Gear"" game cover. Features nine anime-style characters with exaggerated expressions and dynamic poses. Characters include blonde-haired male in front, muscular white-haired male with spiky hair behind, and various other fighters with distinct hairstyles and clothing. Background is dark red with intense lighting. Characters wear various outfits, including red and blue clothing, and some hold weapons like"
dataset/fighting/digimon-rumble-arena.png,"Digital cover of Digimon: Rumble Arena featuring blue, shark-like Digimon Renamon with red eyes and yellow V-shaped mark, and red, dragon-like Digimon Guilmon with black stripes. Renamon is mid-punch, emitting a bright yellow energy blast. Guilmon's head is thrown back, receiving the impact. Background shows a blue, cloudy sky with stone ruins."
dataset/fighting/battle-city.png,"Colorful, cartoon-style video game cover featuring a blue tank with a soldier in green helmet and blue uniform, firing at a red tank with a soldier. Background includes bright orange explosions, green trees, and a blue sky with clouds. Japanese text in black on the upper left, bold red and yellow ""Battle City"" logo at the top. Vibrant colors, dynamic action, and"
dataset/fighting/retimed.png,"Digital cartoon-style cover for a video game titled ""RETIMED"". Features three chibi characters: a pink one falling from a wooden structure, a white one with orange goggles and orange suit flying with a blue device, and a pinkish character with a green hat and pink suit sitting on the structure. Background has pastel-colored clouds and abstract shapes. Visible text is ""RETIM"
dataset/fighting/fatal-fury-2.png,"This digital artwork for ""Fatal Fury 2"" features a muscular, diverse cast of characters in a dramatic, stormy sky backdrop with red-orange lightning. The front row includes three muscular men with distinct hairstyles: a blonde with a white tank top, a man in a red and white striped jacket and white tank top with a ""NEO-Geo"" cap, and a man with"
dataset/fighting/pokemon-unite.png,"Pokémon UNITE cover art: Digital illustration featuring Pikachu, Charizard, and Braixen. Pikachu is yellow with red cheeks, Charizard is orange with a blue tail, and Braixen is white with orange and yellow accents. Background is purple with white polka dots. Text reads ""Pokémon UNITE"" in bold, colorful letters. Pokéball icons flank the"
dataset/fighting/yatagarasu-attack-on-cataclysm--1.png,"Digital anime-style cover for ""Attack on Catalyst"" featuring four characters in vertical panels. Characters include a grey-haired male with a mask, a blue-haired female with a purple scarf, a red-haired female, and a green-skinned female. Each panel has a distinct color palette: beige, purple, pink, and green. The characters have intense expressions. The title ""Attack on Catalyst"
dataset/fighting/boss-rush-mythology.png,"Digital game cover: A knight with a glowing sword faces a floating, armored figure with glowing blue energy in a rainy, blue-toned sky. The knight stands at the bottom right, holding a sword upward. The floating figure hovers above, with arms outstretched. Large, bold text at the bottom reads ""BOSS RUSH"" in metallic, 3D style."
dataset/fighting/ninja-baseball-bat-man.png,"Colorful video game cover for ""Bat Mania!"" featuring four anthropomorphic baseball players in vibrant uniforms: red, blue, green, and orange. They stand in a dynamic, action-packed stadium with a cheering crowd. Visible text includes ""Bat Mania!"" in bold yellow letters, ""GETTING BURNING"" in red, and ""PS1"" logo. The background has"
dataset/fighting/mother-russia-bleeds.png,"Digital cover art in a bold, retro style. Red background with distressed black text ""MOTHER RUSSIA BLOWUP"" in uppercase letters. Yellow hammer and sickle symbol with a star on each side is positioned above the text. The design has a gritty texture, with rough edges and splatters. Bright yellow and red colors dominate, evoking a sense of urgency and intensity"
dataset/fighting/10-second-ninja-x.png,"Digital cover art for ""10 Second Ninja X"" featuring a silhouette of a ninja with a purple hood and scarf, standing on a grassy hill. The background is a gradient of red and pink with abstract, shadowy figures. Bold, metallic ""10 SECOND NINJA X"" text is at the top. The ninja's eyes are visible, and the grass is turquoise. The"
dataset/fighting/dmg-deals-damage.png,"Retro-style video game cover with a vibrant, grid-patterned background in shades of pink and purple. Central image features a gray, classic Game Boy with ""11"" displayed on its screen, flanked by an orange, cartoonish bomb with a timer and a white-gloved hand detonating it. Yellow text at the top reads ""DMG DEALS DAMAGE."" Bottom text"
dataset/fighting/the-king-of-fighters-97.png,"Anime-style video game cover for ""The King of Fighters '97."" Features five characters: a tall, red-haired man in black and white attire, a black-haired man in black, a blonde woman in a red top and purple pants, a man in blue overalls, and a small, masked child. Background shows a gritty urban alley with yellow brick buildings, fire escapes, and"
dataset/fighting/sinner-sacrifice-for-redemption.png,"Black and white cover art for the video game ""Finnir: Sacrifice for Redemption."" Features a dramatic, gothic style with a central figure in armor holding a sword, surrounded by a large, winged creature. The text ""FINNIR"" is in bold, jagged letters at the top, with ""SACRIFICE FOR REDEMPTION"" below."
dataset/fighting/super-double-dragon.png,"This is a vibrant, colorful video game cover for ""Super Double Dragon."" It features two muscular, anthropomorphic male characters in the foreground, holding guns. The character on the left wears a blue sleeveless outfit with red wristbands, while the character on the right wears a red armored outfit. Both have intense expressions. The background showcases a city skyline at sunset, with a large green"
dataset/fighting/ben-10-alien-force-vilgax-attacks.png,"Comic-style video game cover featuring a determined brown-haired man in a green jacket holding a glowing device. Background shows a starry space with planets. Text reads ""BEN 10 ALIEN FORCE"" in bold yellow and black. Bottom shows a blue alien with black markings and a red, robotic alien. Bright, vibrant colors dominate. The man's expression is serious, and the"
dataset/fighting/dragon-ball-z-infinite-world.png,"Digital cover art for ""Dragon Ball: Infinite World"" featuring vibrant anime-style characters. Central pink, bald, angry Saiyan with sharp teeth, surrounded by spiky-haired Goku and Vegeta in yellow and orange outfits, respectively. Also includes Majin Buu, Frieza, and other Dragon Ball characters in dynamic poses. Background shows a clear blue sky with white clouds. Bold"
dataset/fighting/terrorhythm.png,"Digital art of a stylized, masked character with white hair, red mask, and gray gloves, crouching in a dynamic pose. The character wears a black jacket, blue pants, and red sneakers. Background features red geometric patterns. Visible text: ""TERA ORCHYM MUSIC POWERED BEAT EM UP GAME"" with Japanese characters and ""Rhythm Game"" in small"
dataset/fighting/wrestling-empire.png,"CGI-style video game cover of a wrestling ring with ""HUSTLE"" and ""EMPIRE"" in bold, colorful letters on the side ropes. The ring has a blue mat, black posts, yellow and red corner ropes. Background shows a blurred crowd in a stadium. Bright, vibrant colors dominate, with a focus on the ring's detailed textures and realistic shading."
dataset/fighting/naruto-shippuden-ultimate-ninja-storm-revolution.png,"This is a digital cover for the video game ""Naruto: Ultimate Ninja Storm."" It features a vibrant, chaotic composition of Naruto and other ""Naruto"" series characters in dynamic poses. Central character Naruto, with orange whorl-shaped flames and a determined expression, is surrounded by other characters, including Kakashi, Sasuke, and others, each displaying unique abilities like"
dataset/fighting/digimon-all-star-rumble.png,"Digital game cover for ""Digimon All-Star Rumble"" featuring vibrant, dynamic CGI-style artwork. Central characters: red, cat-like Digimon with green eyes and white accents, and yellow, dinosaur-like Digimon with open mouth. Surrounding them are various Digimon, including blue, white, and purple creatures with different features. Background has a blue, radial burst pattern. Text"
dataset/fighting/yie-ar-kung-fu.png,"Colorful video game cover illustration featuring a muscular, dark-haired man in a white tank top and blue pants, kicking a drum with his right foot. He's surrounded by three cartoonish, angry characters in red and purple, trying to attack him. Bright red and yellow text reads ""Yie Ar Kung-Fu: The Arcade Smash Comes Home!"" in bold, dynamic font."
dataset/fighting/dark-messiah-of-might-and-magic.png,"Digital cover art for ""Dark Messiah: Might and Magic"" features a muscular, green-skinned orc-like warrior with pointed ears, wearing dark, metallic armor and a helmet. He has a fierce expression and holds a flaming sword. The background is smoky and gray. The game title, ""Dark Messiah,"" is prominently displayed in large, gothic-style white letters with ""Might"
dataset/fighting/soulfire.png,"Digital game cover for ""SoulFire"" featuring three muscular, armored warriors with intense expressions. The central character, with brown hair and blue armor, extends a glowing, skull-adorned fist forward. Background shows two other warriors, one in red and one in green, with dynamic poses. The pink-purple gradient sky contrasts with dark foreground. ""SoulFire"" text in bold"
dataset/fighting/battle-of-hunters-beast-zone.png,"Digital cover art for ""Battle Of Hunters: Beast Zone."" A muscular, armored hunter with a black helmet and shoulder pauldrons kneels in grassy terrain, facing a distant, mountainous landscape with a black splatter effect. The title text is bold, with ""Battle Of Hunters"" in white and ""Beast Zone"" in red. The sky is overcast, and"
dataset/fighting/hammerfight.png,"Game cover for ""The History of Hammerfight"" in a dark, steampunk style. Features a close-up of a mechanical, black and gold contraption with gears and a circular light. Text in yellow and orange reads ""THE HISTORY OF HAMMERFIGHT"" with ""5"" above. Background is dark and blurred. The machine's texture is metallic, with intricate"
dataset/fighting/deadliest-warrior-ancient-combat.png,"This video game cover for ""Deadliest Warrior: Ancient Combat"" features six muscular, fantasy warriors in medieval armor. Top left: bald, shirtless man with tattooed chest. Center: blond man with gold armor and helmet. Top right: masked ninja with sword. Bottom left: armored robot. Bottom center: bearded man with long hair and green tunic. Bottom right:"
dataset/fighting/nosgoth.png,"Digital cover art for ""No Man's Sky"" featuring two armored, futuristic characters with detailed, intricate helmets and suits. The left character has a black, tribal-patterned suit, while the right character wears a brown, ornate suit. The background is a gradient from dark teal to fiery orange, with the game's title ""No Man's Sky"" in stylized, metallic letters"
dataset/fighting/retro-classix-night-slashers.png,"Pixel art game cover for ""Night Slasher Retro Classic."" Features three characters: a tall, muscular man in orange and yellow armor with a hood, a smaller blue-haired figure in orange, and a blonde woman in red. They stand on a rooftop overlooking a vibrant, neon-lit cityscape at night. The title ""Night Slasher"" is bold, with a red slash through"
dataset/fighting/konjiki-no-gash-bell-yujo-no-tag-battle-full-power.png,"Anime-style video game cover for ""Fire Emblem: Genealogy of the Holy War"" on Nintendo GameCube. Features a diverse group of characters in dynamic poses: a blonde girl with a red bow in the foreground, a red-haired girl, a bespectacled boy, a top-hatted man, and others. Bright colors, detailed costumes, and expressive faces. Japanese and English"
dataset/fighting/one-strike.png,"Digital cover art for ""One Strike"" video game. Features a grayscale silhouette of a person with a topknot, standing against a cloudy sky and grassy field. Bright, fiery red and yellow text ""ONE STRIKE"" with dynamic, flame-like strokes overlays the left. The person is in the background, slightly to the right. The overall style is dramatic and intense, with"
dataset/fighting/dragon-ball-z-budokai-3.png,"Digital anime-style cover of ""Dragon Ball Z: Budokai 3."" Features a close-up of Goku's intense, focused face with spiky orange hair, and a large, clenched fist pointing forward. Background is black. Bright, bold colors: yellow, red, white. Text in yellow, red, and white reads ""DRAGON BALL Z BUDDOKAI"
dataset/fighting/ready-2-rumble-boxing-round-2.png,"Video game cover for ""Ready 2 Rumble Boxing Round 2"" in a colorful, cartoonish style. Features two boxing opponents: a heavyset white man with red gloves and a yellow smiley face, and a muscular black man with black gloves and a black headband. Background is a blurred boxing ring. Text includes ""Ready 2 Rumble Boxing"" in bold yellow"
dataset/fighting/buck-up-and-drive.png,"Digital comic-style video game cover featuring a red sports car crashing into a blue truck on a road. The car is in motion, with yellow sparks and debris flying. The background shows a clear blue sky with clouds. Bold, colorful text at the top reads ""PUCK UP AND DRIVE!"" in a dynamic, aggressive font. The image has a vibrant, energetic color palette with primary colors"
dataset/fighting/dragon-ball-z-budokai.png,"Digital anime-style cover for ""Dragon Ball Z: Budokai."" Features four muscular, fierce-looking characters with spiky hair in dynamic poses. The foreground character points forward with a determined expression. Background is red with bright highlights. Characters wear traditional martial arts outfits. Bold yellow and red ""Dragon Ball Z"" text is centered. Lower text in Japanese. Vibrant colors, intense expressions"
dataset/fighting/boom-slingers.png,"Digital game cover in a cartoon style featuring two brown, horse-like characters with expressive faces. They are inside a blue, skull-emblazoned launcher firing white and orange projectiles. The background is a gradient purple. Below, a white triangle with a skull and ""BOOM SLINGERS"" text on a banner. The overall style is playful and dynamic."
