file_name,label
animus-revenant.png,"The image is a cover for a game titled ""ANIMUS REVENANT."" The cover features a dark, ominous scene with a skeletal figure in a blue cloak standing in front of a stone structure. The figure appears to be a warrior or knight, and the stone structure has a gothic, medieval appearance. The overall style is dark and dramatic, with a focus on the skeletal figure and the stone structure."
ape-out.png,"The image is a minimalist poster with a striking design. The background is divided into two main sections: a vertical orange stripe on the left and a horizontal green stripe on the right. The orange stripe is bold and contrasts sharply with the green, creating a striking visual effect. Below the stripes, there is a large, stylized image of a bird, which appears to be a stylized ape, given the context of the text ""APE OUT."" The bird is set against a dark, textured background, adding depth and contrast to the overall composition. The text ""APE OUT"" is prominently displayed in yellow, with the word ""APE"" in a larger font size than ""OUT."" The style is modern"
arm-absolutely-reliable-machine.png,"The image is a pixel art cover for a game titled ""A.R.M."" The title is prominently displayed at the top in a stylized font. Below the title, there is a subtitle that reads ""Absolutely Reliable Machine."" The main character in the image is a person with blue hair, wearing a green outfit, and is interacting with a large, red mechanical arm. The background features a military or industrial setting with a ship and other machinery. The overall style is retro and pixelated, reminiscent of early 2D video games."
armored-core-verdict-day.png,"The image is a promotional poster for the video game ""Armored Core: Verdict Day."" The central focus is a large, menacing figure in a futuristic suit, surrounded by a fiery, red, and black background that suggests a high-stakes, action-packed environment. The text on the poster is partially obscured, but the visible parts read ""ARMORED CORE"" and ""VERDICT DAY."" The overall style is dark and intense, with a strong emphasis on the futuristic and combat-oriented theme of the game."
armored-core.png,"The image is a cover for a video game titled ""Armored Core."" The cover features a futuristic, mechanical character with a red head and a large, arm-like structure. The character is holding a cube-like object in its right hand. The background is a mix of orange and yellow hues, giving a sense of action and intensity. The title ""Armored Core"" is prominently displayed in the foreground in a stylized font. The overall style is reminiscent of early 2000s video game art, with a focus on bold colors and dynamic poses."
armored-warriors.png,"The image is a cover for a video game titled ""Armored Warriors."" The title is prominently displayed in the center of the cover, with a stylized font that gives it a futuristic and action-packed feel. The background features a large, detailed illustration of a robot or armored vehicle, which appears to be the main character of the game. The robot is surrounded by other robots and characters, suggesting a battle or conflict scenario. The style of the cover is vibrant and colorful, with a mix of bright and dark colors that emphasize the action and intensity of the game. The overall design is reminiscent of a comic book or animated series, with bold lines and dynamic poses of the characters. The text on the"
arms.png,"The image is a promotional poster for the video game ""ARMS."" The central character is a large, anthropomorphic robot with a yellow body and blue eyes, wearing a red helmet and holding a pink weapon. The robot is in mid-air, with a red and yellow character, possibly a female, attached to its back. The background features a vibrant, colorful scene with various objects and characters, including a large, circular object with a red and yellow design and a character with a red and yellow outfit. The title ""ARMS"" is prominently displayed in the center of the poster. The overall style is bright and energetic, with a focus on the playful and action-packed nature of the game."
arrow-heads.png,"The image is a cover for a game titled ""Arrowheads."" The cover features a cartoonish bear character with a red and black color scheme. The bear is holding a bow and arrow, and there is a green and blue background with other characters and elements that appear to be part of the game's world. The text on the cover is partially obscured, but it reads ""Arrowheads"" and ""Carefully read any legible text on the cover (title, logos, ratings, platform)."" The overall style is vibrant and colorful, with a playful and adventurous theme."
art-of-fighting-2--1.png,"The image is a cover for a video game titled ""Art of Fighting 2."" The cover features two characters in a dynamic pose, with one character in the foreground and the other in the background. The character in the foreground is wearing a brown outfit with a belt and a yellow belt buckle, while the character in the background is wearing a red outfit with a yellow belt. The background is dark with a blue and yellow light effect, adding a dramatic and intense atmosphere to the scene. The title ""Art of Fighting 2"" is prominently displayed in the foreground with a stylized font, and the logo for the game is visible in the bottom right corner."
art-of-fighting-3-the-path-of-the-warrior.png,"The image is a cover for a video game titled ""The Path of the Warrior: Art of Fighting 3."" The cover features a group of characters in a dynamic pose, suggesting action and combat. The characters are depicted in various poses, with some looking directly at the viewer and others turned away. The background is a gradient of warm colors, transitioning from orange to yellow, which adds a sense of energy and intensity to the scene. The title ""The Path of the Warrior: Art of Fighting 3"" is prominently displayed in the center of the cover, with the words ""THE PATH OF THE WARRIOR"" in a bold, stylized font, and ""ART OF FIGHTING"
art-of-fighting.png,"The image is a promotional poster for a video game titled ""Street Fighter."" The background features a dynamic, colorful design with various characters and elements. The main characters are depicted in a stylized, action-packed manner, with one character in blue and the other in orange. The blue character is wearing a blue outfit with a chain on his wrist, while the orange character is in an orange and white outfit. Both characters are engaged in a fight, with the blue character appearing to be in a defensive stance, while the orange character is in a more aggressive stance, with one arm extended and a fist raised. The background includes other characters and elements, such as a blue and white character with a glowing aura"
ashita-no-joe-masshiro-ni-moe-tsukiro.png,"The image is a cover for a PlayStation 2 game. The title is written in Japanese characters, and the logo for Konami is visible. The artwork features a stylized, cartoonish character sitting on a chair, appearing to be in distress or pain. The character has a large, expressive face with wide eyes and a frowning mouth, and they are wearing a dark, baggy outfit. The background is minimalistic, with a plain white background. The overall style is reminiscent of manga or anime art."
asterix--2.png,"The image is a cover for a video game titled ""Asterix."" The cover features three characters prominently: Asterix, Obélix, and Obélix's dog, Obélix the Dog. Asterix is depicted with a red and white striped shirt, Obélix is wearing a red and white striped shirt with a white beard, and Obélix the Dog is wearing a blue and white striped shirt. The characters are drawn in a cartoonish style with exaggerated features and expressive eyes. The background shows a colorful, whimsical scene with various animals and objects, including a castle and a bird. The text ""Asterix"" is written in bold, uppercase letters at the bottom"
asterix-and-obelix-xxl-3-the-crystal-menhir.png,"The image is a cover for a video game titled ""Asterix & Obelix XXL 3: The Crystal Menhir."" The cover features a vibrant and colorful illustration. In the foreground, there is a character resembling a yellow and blue creature with a horn, possibly a dragon or a similar mythical creature, flying or leaping. Behind this character, there is a large, muscular character with a beard and a striped outfit, holding a staff. The background shows a cityscape with buildings and a clock tower, suggesting a historical or fantasy setting. The title ""XXL 3"" is prominently displayed in the upper part of the cover, and ""The Crystal Menhir"" is written in"
astracraft.png,"The image is a cover for a video game titled ""Astracraft."" The background features a futuristic cityscape with skyscrapers and flying vehicles, including a large robot-like creature in the sky. The title ""Astracraft"" is prominently displayed in the center of the image. The overall style is vibrant and colorful, with a mix of bright colors and dynamic elements."
astro-bears-party.png,"The image is a cover for a game titled ""Astro Bears Party."" The cover features five animated bears dressed in space suits, each with a unique design. The bears are positioned in a line, with the front two facing forward and the back two facing backward. The background is a dark blue, suggesting a space theme. The text ""Astro Bears Party"" is prominently displayed in white, with the word ""Astro"" in a larger font size compared to ""Bears"" and ""Party."" The overall style is cartoonish and colorful, typical of children's games."
atlas-reactor.png,"The image is a cover for a game titled ""Atlas Reactor."" The central focus is a character riding a motorcycle, which is depicted in a dynamic and action-packed style. The character is wearing a helmet with a purple visor and a green jacket. The motorcycle has a futuristic design with a yellow and orange color scheme, and it appears to be in motion, with a blue and white light trail behind it. The background features a large, menacing dragon with a glowing, fiery mouth, adding a sense of danger and excitement to the scene. The text ""ATLAS REACTOR"" is prominently displayed in the bottom right corner, with the ""A"" stylized as a letter ""A"""
avatar-showdown.png,"The image is a cover for an indie game titled ""Avatar Showdown."" The cover is designed in a pixel art style, reminiscent of early 2D video games. The characters on the cover are two animated figures with exaggerated features, such as large eyes and exaggerated expressions. The text on the cover is in a bold, yellow font with a white outline, making it stand out against the darker background. The text reads ""INDIE GAMES"" at the top, ""UPDATED"" in the middle, and ""AVATAR SHOWDOWN"" at the bottom. The overall design is simple and straightforward, focusing on the title and the characters."
aviano.png,"The image is a cover for a game titled ""Aviano Dimensional Quest."" The cover features a person hanging from a hang glider, with the hang glider's wings spread wide. The background shows a beautiful sunset with a clear sky and a calm sea. The hang glider is colored in red and blue, and the person is wearing a red jacket. The game's logo, which is a stylized ""A"" with a blue and white background, is prominently displayed in the center of the cover. The text ""AVIANO"" is written in the upper left corner, and ""DIMENSIONAL QUEST"" is written in the lower right corner. The overall style of the cover is"
bad-apples.png,"The image features a 3D-rendered character standing against a brick wall. The character has a red apple for a head, and they are wearing a white shirt and dark pants. The background is a textured brick wall with a mix of dark and light shades. The text ""BAD APPLES"" is prominently displayed at the top of the image in white, bold letters. The overall style is modern and minimalistic."
bad-dudes.png,"The image is a cover for a video game titled ""BAD BLUES."" The title is prominently displayed in large, bold, yellow letters at the top of the cover. Below the title, there is a character in a black tank top and blue gloves, who appears to be in a dynamic pose, possibly running or fighting. The character is surrounded by other characters, one of whom is a woman in a red outfit, and another character is a large, muscular figure in a green and red suit. The background features a cityscape with buildings and a helicopter, suggesting an urban setting. The overall style of the cover is vibrant and action-packed, with a mix of bold colors and dynamic poses."
barbarian--1.png,"The image is a cover for a comic book titled ""Barbarian."" The cover features a fantasy scene with a large, red, spiny creature resembling a dragon or a similar creature. The dragon is positioned on the right side of the cover, with its body facing the viewer. The creature has a detailed, textured appearance with scales and a fierce expression. In the background, there is a lush, green landscape with tall, slender plants and a large, white, leafy structure that resembles a tree or a plant. The sky is not visible, but the overall atmosphere is dark and ominous, suggesting a dark forest or a similar environment. At the top of the cover, the word ""Bar"
barbarian-the-ultimate-warrior.png,"The image is a cover for a video game titled ""BARBARIAN: The Ultimate Warrior."" The cover features a man and a woman in a dramatic pose, with the man holding a sword and the woman lying on the ground. The background includes a rocky landscape and a fire, suggesting a battle or confrontation. The text on the cover is in a bold, white font against a black background, with the title ""BARBARIAN: The Ultimate Warrior"" prominently displayed at the top. Below the title, there is a tagline ""FREE POSTER INSIDE,"" indicating that a poster is included with the game. The overall style of the cover is rugged and adventurous, fitting for a video"
barony.png,"The image is a cover for a game titled ""Barony: Blessed Addition."" The cover features a character in the foreground, dressed in medieval attire with a staff and a shield. The character has a red banner with the game's title and a red ribbon. In the background, there are two other characters, one with a staff and another with a sword, both wearing medieval clothing. The overall style is pixelated, reminiscent of retro video game graphics."
batman-arkham-origins.png,"The image is a promotional poster for the video game ""Batman: Arkham Origins."" The central figure is a character dressed in a dark, bat-themed costume, including a cape and a mask that covers the face. The character is standing in a snowy environment, with snowflakes falling around them. The background is a gradient of dark blue to black, giving a dramatic and intense atmosphere. The title ""Batman: Arkham Origins"" is prominently displayed at the top in white text. The overall style is dark and moody, with a focus on the character's intense expression and the cold, wintry setting."
batman-begins.png,"The image is a promotional poster for the movie ""Batman Begins."" The central figure is a man dressed in a dark cape and mask, standing in a dramatic pose with his arms crossed. The cape is billowing, and the mask is dark, creating a sense of mystery and power. The background is dark and moody, with a hint of light coming from the top left corner, possibly indicating a dramatic or intense scene. The logo of the movie is prominently displayed in the center, with the words ""Batman Begins"" written below it. The overall style is dark and dramatic, fitting the theme of the movie."
batman-returns--1.png,"The image is a cover for a video game titled ""Batman Returns."" The central character is Batman, depicted in his iconic blue and gray costume with a yellow ""B"" emblem on his chest. He is holding a gun, which is prominently displayed in the image. The background is a gradient of blue and gray, giving a sense of a night sky. The title ""Batman Returns"" is written in large, bold yellow letters, and the logo of Konami Game Tek is visible in the bottom right corner. The cover also features a small blue badge or label at the bottom left corner, which is not fully legible."
battle-arena-toshinden-3.png,"The image is a cover for a video game titled ""Battle Arena Toshinden 3."" The cover features two characters in a dynamic combat scene. The character on the left is dressed in a black outfit with a high collar and is holding a blue rope. The character on the right is wearing a metallic suit with a large headpiece and is holding a glowing weapon. The background shows a cityscape with a fence and a setting sun, suggesting an urban environment. The overall style is vibrant and action-packed, typical of fighting game covers."
battle-arena-toshinden.png,"The image is a cover for a video game titled ""Battle Arena Toshinden."" The character depicted is a samurai, dressed in traditional Japanese attire, including a red hat and a white robe. He is holding a sword and appears to be in a fighting stance, ready to attack. The background features a purple and black color scheme, with a character in a red hat and a red and black outfit in the foreground, suggesting a battle scene. The text on the cover is partially visible, but it is not legible. The overall style is reminiscent of traditional Japanese art, with a focus on dynamic poses and vibrant colors."
battle-circuit.png,"The image is a cover for a video game titled ""Battle Circuit."" The cover features a vibrant and colorful illustration with various characters and elements. The central character is a large, muscular man with a beard, wearing a suit and tie, and appears to be in a high-energy, action-packed scene. Surrounding him are other characters, including a woman with red hair, a man with a mustache, and a character with a large, mechanical arm. The background is a mix of vibrant colors, with reds and oranges dominating the scene, suggesting a dynamic and intense atmosphere. The title ""Battle Circuit"" is prominently displayed in the foreground, with a stylized font that matches the overall color scheme"
battle-city.png,"The image is a cover for a video game titled ""Battle City."" The title is prominently displayed at the top in large, bold letters. Below the title, there is a subtitle in Japanese characters, which translates to ""Battle City."" The central focus of the cover is a cartoon-style illustration of a tank, which appears to be in the midst of a battle. The tank is blue and has a green and yellow design, with a person riding on top. The tank is depicted in motion, with smoke and debris around it, suggesting an intense battle scene. The background features a cloudy sky with some clouds and a mountainous landscape, adding to the action-packed atmosphere. The overall style of the cover"
battle-craze.png,"The image is a vibrant and dynamic illustration featuring four characters in a dynamic pose, seemingly engaged in a battle. The characters are depicted with exaggerated expressions and poses, suggesting a sense of action and excitement. The background is a gradient of purple and blue, adding to the intense atmosphere of the scene. The characters are positioned in a triangular formation, with each character facing a different direction. The character in the foreground, a female with long hair, is wearing a blue and red outfit with a helmet. The character in the middle, a male with short hair, is wearing a blue and white outfit with a helmet. The character in the background, a female with pink hair, is wearing a blue and black"
battle-fantasia.png,"The image is a cover for a game titled ""BattleFantasia."" The title is prominently displayed in the center of the cover in a stylized font. Below the title, there are several characters depicted in a dynamic and action-packed scene. The characters are wearing armor and appear to be engaged in a battle or combat scenario. The background features a radiant golden light, adding a sense of magic or power to the scene. The overall style of the cover is vibrant and colorful, with a mix of gold and silver hues, giving it a fantastical and adventurous feel."
battle-of-hunters-beast-zone.png,"The image is a cover for a game titled ""Battle Of Hunters: Beast Zone."" The background features a scenic landscape with mountains and a clear sky. In the foreground, there is a character with long hair, dressed in a medieval-style outfit, sitting on the ground. The character appears to be observing the landscape or preparing for an adventure. The text is prominently displayed in the upper part of the image, with the title ""Battle Of Hunters"" in large, bold letters and ""Beast Zone"" in a smaller font. The overall style of the cover is realistic and detailed, suggesting an action-packed game with a focus on hunting and combat."
battlerite.png,"The image is a promotional graphic for a game titled ""Battlerite."" The central figure is a character with a muscular build, wearing a blue and red outfit with a cape and a helmet. The character is depicted in a dynamic pose, with one arm raised and the other extended, as if in the midst of an action move. The background features a blue and purple color scheme with glowing elements, suggesting a dynamic and energetic atmosphere. The text ""Battlerite"" is prominently displayed in the upper part of the image, with a stylized font that matches the character's outfit. The overall style is vibrant and action-packed, indicative of a game that involves combat and fast-paced gameplay."
battletoads-and-double-dragon.png,"The image is a cover for a video game titled ""Battletoads: Double Dragon."" The cover features two characters in a dynamic pose, one in a red outfit and the other in a green and yellow outfit, both appearing to be in a fight. The background shows a cityscape with skyscrapers and a cloudy sky, suggesting an urban setting. The title ""Battletoads: Double Dragon"" is prominently displayed in the center, with the words ""THE ULTIMATE TEAM IN THE ULTIMATE GAME!"" below it. The overall style is vibrant and colorful, with a mix of cartoon and realistic elements."
bayani.png,"The image is a cover for a game titled ""BAYANI."" The background features a dynamic, action-packed scene with two characters in the foreground. The character on the left has a muscular build, wearing a green and yellow suit with a yellow helmet, and is holding a sword. The character on the right has a more slender build, wearing a red and black suit with a red helmet, and is also holding a sword. Both characters have a confident and determined expression, suggesting they are in a battle or combat scenario. The overall style is vibrant and colorful, with a mix of bright colors and dynamic lines, indicating a fast-paced and action-oriented game."
beat-them-all.png,"The image is a cover for a video game, specifically for ""Beat Them All."" The background features a dark, urban setting with a sign that reads ""BEAT THEM ALL"" in large, bold letters. The sign is mounted on a building with a red door, giving a sense of a gritty, urban environment. In the foreground, there are two panels of a video game character. The character on the left is wearing a blue outfit with a red and white pattern, and he is holding a fist up, possibly in a fighting stance. The character on the right is wearing a muscular, athletic outfit, with his fists clenched, suggesting he is ready for a fight. Both characters have a"
becoming-omega.png,"The image is a cover for a game titled ""BECOMING OMEGA."" The title is prominently displayed in large, bold, red letters at the top of the cover. Below the title, there is a stylized, futuristic character with a helmet and a cape, walking through a dark, rainy environment. The character appears to be in motion, with a sense of urgency or determination. The background is dark, with a red light shining down, creating a dramatic and intense atmosphere. The overall style is dark and intense, with a focus on the character and the dramatic lighting."
ben-10-alien-force-vilgax-attacks.png,"The image is a promotional poster for the animated series ""Ben 10 Alien Force."" The central character is a young boy with green eyes and a determined expression, wearing a green suit with a yellow ""10"" on it. He is holding a green device with a glowing light, suggesting he is using some form of technology. In the background, there are several other characters, including a blue alien with a red suit and a red alien with a blue suit. The background is a mix of space and planets, with stars and galaxies visible. The text on the poster reads ""VILGAX ATTACKS"" and ""ALIEN FORCE,"" indicating the theme of the series revolves around"
ben-10-omniverse-2.png,"The image is a promotional poster for the video game ""Ben 10 Omniverse 2."" The title ""Ben 10 Omniverse 2"" is prominently displayed in the center of the poster, with the number ""2"" indicating that this is the second installment in the series. The background features a dynamic scene with several characters and a large, futuristic spaceship, suggesting a high-energy, action-packed environment. In the foreground, there are two main characters: a young boy in a green suit with a red and blue cape, and a purple and black character with a glowing eye, who appears to be a member of the Ben 10 team. The boy is holding a weapon,"
ben-10.png,"The image is a promotional poster for the animated series ""Ben 10."" The central focus is on the title ""BEN 10"" in large, bold letters, with the number ""10"" prominently displayed in the middle. Below the title, there is a stylized logo featuring a blue and green color scheme with a circular design. In the background, there are several characters from the show. On the left, there is a character dressed in a blue and black suit with a hat, appearing to be a robot or a futuristic figure. Next to him, there is a character with a yellow and black suit, also resembling a robot or a futuristic design. To the right,"
berserker.png,"The image features a character with a muscular build, a beard, and a tattooed arm. The character is holding a large, blue axe and a shield with a red and white design. The background includes a Northern Lights effect, suggesting a cold, northern environment. The text ""BERSERKER"" is prominently displayed in the center, with the logo of ""R"" on the left and ""R"" on the right. The overall style is bold and dynamic, with a focus on the character's rugged appearance and the dramatic lighting of the Northern Lights."
best-of-the-best-championship-karate--1.png,"The image is a cover for a video game titled ""Best of the Best Championship Karate."" The cover features two characters in a boxing ring, engaged in a fight. The character on the left is wearing a blue outfit with white gloves, while the character on the right is wearing a red outfit with black gloves. The background of the ring is a dark color, and the ring itself is outlined in white. The text on the cover is in bold and reads: ""BEST OF THE BEST CHAMPIONSHIP"" at the top, ""KARATE"" in the middle, and ""KARATE"" at the bottom. The overall style of the cover is vibrant and dynamic, with a focus"
